Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2015-12-22,86.94113,87.78964,86.24106,87.6591,4377822
2015-12-23,87.92017,89.1803,87.86017,89.08029,3043300
2015-12-24,88.74973,89.23083,88.63077,88.86027,1201728
2015-12-28,88.55076,88.78973,88.09072,88.58866,1860699
2015-12-29,89.03923,89.48033,88.83921,89.36032,2212128
2015-12-30,89.39927,89.48033,88.77921,88.98028,1790907
2015-12-31,88.47918,88.64025,87.86017,87.90965,2501307
2016-01-04,86.84954,87.04956,85.75996,87.00009,4702959
2016-01-05,87.03061,88.22968,86.84954,87.8707,3923393
2016-01-06,87.03061,88.20968,87.03061,87.84964,4861386
2016-01-07,86.679,88.46023,86.679,87.24958,6132455
2016-01-08,87.57909,87.65067,86.47898,86.71058,5414614
2016-01-11,87.43908,89.33084,87.40012,89.16977,8020963
2016-01-12,89.60981,89.88037,88.1602,89.08976,4734158
2016-01-13,89.00028,89.19925,88.06019,88.30969,6109298
2016-01-14,88.38969,89.06029,86.94429,87.88017,8194663
2016-01-15,86.05052,86.94113,85.11043,86.28949,7242911
2016-01-19,86.44108,87.83069,86.44108,87.47066,5097201
2016-01-20,86.679,86.90008,84.45878,85.85997,5722894
2016-01-21,85.41993,86.20001,84.68933,85.79997,5436120
2016-01-22,86.74848,87.16958,85.79997,86.86849,3676995
2016-01-25,87.04956,87.60014,86.50951,86.679,3258759
2016-01-26,86.75901,88.32021,86.75901,87.30959,4543955
2016-01-27,87.65067,89.37926,87.20958,88.09072,4882886
2016-01-28,88.78973,89.72035,87.61067,89.06029,3856915
2016-01-29,88.86027,90.23935,88.33074,90.01091,8383114
2016-02-01,89.78983,90.30988,89.33084,89.40979,5984139
2016-02-02,88.50971,89.45085,88.29916,89.35084,5322954
2016-02-03,89.83931,90.28146,88.47918,89.78983,6022120
2016-02-04,87.6791,90.34989,87.6791,89.10029,6019755
2016-02-05,89.18977,89.60981,87.42118,89.55086,4557229
2016-02-08,89.28031,90.28883,88.65077,89.72035,5298492
2016-02-09,89.28873,90.55938,88.92975,90.02038,5113979
2016-02-10,90.24988,90.38989,89.03607,89.23083,3730253
2016-02-11,88.14967,88.74973,87.50013,88.33916,4181120
2016-02-12,89.02976,89.49928,88.24968,89.06029,4930217
2016-02-16,89.49928,90.33936,88.59919,90.12039,4482756
2016-02-17,90.05933,92.19007,89.7593,91.22892,6287193
2016-02-18,91.13944,91.82056,91.07101,91.65001,5886067
2016-02-19,91.58053,92.19007,90.78045,91.93952,4121463
2016-02-22,92.34061,92.84908,92.01847,92.54063,3796812
2016-02-23,92.42061,92.79118,91.79529,92.05005,3589967
2016-02-24,91.85003,91.91004,90.70045,91.46052,4534020
2016-02-25,91.53,92.47957,91.36051,92.45114,3146291
2016-02-26,92.54063,92.87013,91.10891,91.44999,4025109
2016-02-29,91.00048,91.77003,90.48043,91.0289,4697220
2016-03-01,91.59948,91.73002,91.01943,91.53948,4489803
2016-03-02,91.29103,91.89004,90.79098,91.55948,3258010
2016-03-03,91.53948,93.29017,91.30998,93.25964,4143884
2016-03-04,93.29017,94.90823,93.25017,94.49029,5729294
2016-03-07,94.01867,94.19026,93.10068,93.90181,4888807
2016-03-08,94.07025,94.79032,93.75969,94.45029,5455182
2016-03-09,94.86928,96.07045,94.65978,96.00939,6544184
2016-03-10,95.99149,96.88105,95.74936,96.83894,5428655
2016-03-11,96.99159,97.1495,96.05465,96.49049,7197195
2016-03-14,96.57997,97.1295,95.99991,96.43996,4625115
2016-03-15,95.90938,96.70103,95.80095,96.43996,5039628
2016-03-16,96.41048,97.36005,95.64935,97.18003,3936705
2016-03-17,97.28951,99.32971,97.28951,98.9002,7378210
2016-03-18,99.02968,99.24023,97.9201,98.17065,9472481
2016-03-21,98.08012,98.82019,97.76008,98.59069,3784040
2016-03-22,97.3394,97.6905,96.42987,96.73929,3655050
2016-03-23,96.73929,97.29147,96.27984,97.06956,3028897
2016-03-24,97.04039,97.6009,96.66011,97.57068,3673891
2016-03-28,97.86032,98.21038,97.41962,97.86032,3206789
2016-03-29,98.01972,98.88966,97.37065,98.86049,5005274
2016-03-30,99.03031,99.53039,98.63962,98.68962,3405290
2016-03-31,98.52918,99.0053,98.01034,98.11036,4378255
2016-04-01,97.77072,99.83044,97.54985,99.75022,4180891
2016-04-04,99.95963,100.47951,99.46996,100.3597,4173543
2016-04-05,100.00026,100.40971,99.87941,100.25968,3524186
2016-04-06,100.32949,101.30778,100.21072,101.16609,4763344
2016-04-07,101.08586,101.14525,100.18571,100.57953,3681017
2016-04-08,100.8129,100.95355,100.43992,100.88375,3710246
2016-04-11,101.27756,101.80473,100.0909,100.32949,4943631
2016-04-12,100.47013,101.82557,100.40971,101.63179,4417510
2016-04-13,101.89746,102.00894,99.36995,100.32949,5404127
2016-04-14,100.40033,101.47864,99.56269,99.7596,4302024
2016-04-15,99.87003,100.47951,99.18033,100.10966,6265681
2016-04-18,99.83044,101.388,99.77939,100.60036,5076199
2016-04-19,98.65003,99.73043,97.07998,99.28035,7394412
2016-04-20,98.88966,99.2293,97.99992,98.13015,4209455
2016-04-21,97.81969,98.04056,95.90999,96.42049,5090374
2016-04-22,96.59969,96.97058,96.12982,96.92057,3660612
2016-04-25,96.59031,97.53943,96.21004,97.52901,3251025
2016-04-26,97.93012,98.08952,96.92995,97.24042,3707449
2016-04-27,97.37065,98.23017,96.41007,97.26959,3708465
2016-04-28,96.61011,97.94054,96.49967,97.34981,3207704
2016-04-29,97.41962,98.58023,97.41024,98.11974,4263421
2016-05-02,98.41874,98.87924,97.88949,98.56044,2895924
2016-05-03,98.48021,98.85111,97.96971,98.51876,2673027
2016-05-04,97.9197,98.93758,97.50713,98.77922,3159409
2016-05-05,99.30952,99.98984,98.74067,99.18033,5751412
2016-05-06,99.2293,100.40033,99.20013,100.32011,4065375
2016-05-09,100.34928,100.65141,100.02006,100.38991,4491690
2016-05-10,100.50035,101.93705,100.40033,101.89746,3113830
2016-05-11,101.88704,102.37566,101.662,101.80473,3380013
2016-05-12,101.91621,102.54965,101.61095,102.17251,4916079
2016-05-13,101.73389,102.38608,100.68059,100.89312,3066695
2016-05-16,100.84207,101.94747,100.30656,101.71305,2991357
2016-05-17,101.1765,101.47864,99.18033,99.84086,4346207
2016-05-18,99.80023,99.91483,98.41874,98.95113,3408245
2016-05-19,98.5396,98.59482,97.19979,98.3604,3460120
2016-05-20,98.66983,98.68962,97.8301,98.04056,3369418
2016-05-23,98.06035,98.41874,97.72904,98.28018,2365539
2016-05-24,98.71046,99.36995,98.59065,98.84069,3070137
2016-05-25,98.66983,99.50018,98.65003,99.0501,2543135
2016-05-26,99.0501,99.1647,98.46042,99.01051,2350547
2016-05-27,99.10011,99.35015,98.71046,99.18033,2059715
2016-05-31,99.3189,99.60019,98.17183,98.68025,5706188
